Actual Global Sales,Predicted Global Sales,,Absolute Error,RMSE,Mean Squared Error (MSE)
0.17,0.160320834,,0.05693627,,
0.33,0.330109022,,0.000330368,,
0.95,0.960132812,,0.010666118,,
0.28,0.27045049,,0.034105394,,
4.19,4.189909659,,2.16E-05,,
1.1,1.10019382,,0.0001762,,
0.85,0.860002496,,0.011767642,,
3.99,3.979790875,,0.002558678,,
0.03,0.030233872,,0.007795723,,
0.02,0.010104136,,0.494793203,,
0.11,0.110302392,,0.002749018,,
0.07,0.060480545,,0.135992217,,
2.04,2.040009413,,4.61E-06,,
1.01,1.020101494,,0.010001479,,
0.23,0.230270185,,0.001174718,,
0.03,0.030471391,,0.015713034,,
0.25,0.250134879,,0.000539514,,
0.37,0.370530205,,0.001432986,,
0.15,0.150092568,,0.000617117,,
0.16,0.160281145,,0.001757155,,
1.74,1.74026328,,0.00015131,,
0.21,0.210298492,,0.00142139,,
4.19,4.179903355,,0.0024097,,
0.17,0.180268956,,0.060405624,,
0.05,0.040464725,,0.190705492,,
0.28,0.290250499,,0.036608923,,
0.96,0.960202,,0.000210417,,
1.85,1.860379451,,0.005610514,,
0.01,0.010186375,,0.01863754,,
0.29,0.290194068,,0.000669198,,
11.98,11.9893849,,0.000783381,,
0.06,0.050405195,,0.15991342,,
0.29,0.290140605,,0.000484845,,
4.79,4.790061377,,1.28E-05,,
0.16,0.160385474,,0.002409213,,
0.34,0.340019269,,5.67E-05,,
0.17,0.160329965,,0.056882557,,
0.11,0.110313627,,0.00285115,,
0.06,0.050390023,,0.160166289,,
0.55,0.560303804,,0.018734188,,
0.22,0.220424051,,0.001927505,,
0.14,0.140401715,,0.002869389,,
0.04,0.040136389,,0.003409729,,
1.86,1.850219531,,0.005258317,,
0.06,0.060170501,,0.002841685,,
0.05,0.050187294,,0.003745883,,
2.54,2.550230321,,0.004027685,,
0.76,0.76024633,,0.000324118,,
0.11,0.110271186,,0.00246533,,
0.06,0.060358198,,0.005969959,,
0.3,0.300301674,,0.001005579,,
0.08,0.080309627,,0.00387034,,
0.11,0.110433336,,0.00393942,,
0.2,0.190242859,,0.048785706,,
0.42,0.42038757,,0.000922787,,
0.71,0.710250276,,0.000352501,,
0.1,0.090056129,,0.099438711,,
0.57,0.560134738,,0.017307477,,
0.08,0.080129169,,0.001614611,,
0.06,0.060461595,,0.007693253,,
0.01,0.010446113,,0.044611258,,
0.32,0.320361605,,0.001130015,,
0.25,0.250401507,,0.001606027,,
2.23,2.240303594,,0.004620446,,
1.67,1.669946158,,3.22E-05,,
0.42,0.420420788,,0.001001875,,
0.02,0.020154393,,0.00771967,,
0.05,0.040309367,,0.193812666,,
0.11,0.110290915,,0.002644681,,
0.17,0.16012169,,0.058107708,,
1,0.990394909,,0.009605091,,
0.94,0.940255129,,0.000271414,,
0.27,0.270228108,,0.000844845,,
0.02,0.020209997,,0.010499858,,
0.05,0.050282952,,0.005659038,,
0.11,0.110433073,,0.003937031,,
0.08,0.080479941,,0.00599926,,
1.03,1.03022454,,0.000218,,
0.31,0.310473355,,0.001526952,,
0.28,0.280339034,,0.001210834,,
2.47,2.469870788,,5.23E-05,,
0.01,0.010291016,,0.02910163,,
0.17,0.170216707,,0.001274745,,
0.88,0.880241868,,0.00027485,,
0.07,0.070236399,,0.003377125,,
0.07,0.070274678,,0.00392397,,
0.05,0.050173877,,0.003477546,,
0.04,0.030191546,,0.245211347,,
0.05,0.050130098,,0.002601968,,
3.28,3.279887796,,3.42E-05,,
0.02,0.020302032,,0.015101577,,
0.11,0.110406503,,0.003695479,,
0.04,0.040458681,,0.011467024,,
0.46,0.460377123,,0.000819833,,
0.49,0.499995604,,0.020399192,,
0.77,0.770151392,,0.000196614,,
0.3,0.300405628,,0.001352093,,
0.05,0.050278748,,0.005574969,,
0.52,0.530468739,,0.02013219,,
0.26,0.260460317,,0.001770449,,
0.23,0.220397766,,0.041748842,,
0.21,0.210494357,,0.002354083,,
0.1,0.100103103,,0.001031029,,
0.06,0.070388973,,0.173149548,,
0.02,0.010429838,,0.478508093,,
0.24,0.240284492,,0.001185382,,
0.07,0.060392875,,0.137244638,,
0.03,0.030241112,,0.008037055,,
0.03,0.0304027,,0.013423346,,
0.01,0.010307633,,0.030763262,,
0.39,0.390079817,,0.000204659,,
0.05,0.050245747,,0.004914936,,
0.04,0.04032582,,0.008145506,,
0.89,0.899993102,,0.011228205,,
0.05,0.050213098,,0.004261964,,
0.08,0.080326619,,0.004082737,,
0.08,0.080216322,,0.002704028,,
0.06,0.060444473,,0.007407884,,
0.15,0.150149158,,0.000994384,,
0.1,0.100123052,,0.001230517,,
0.04,0.040515646,,0.012891143,,
2.79,2.790113019,,4.05E-05,,
0.04,0.040176093,,0.004402333,,
3.2,3.200224084,,7.00E-05,,
0.28,0.280069346,,0.000247666,,
0.14,0.140395355,,0.002823962,,
0.28,0.280426621,,0.001523645,,
0.55,0.550222665,,0.000404845,,
0.03,0.020349305,,0.321689833,,
0.53,0.520266717,,0.018364684,,
0.19,0.190122256,,0.000643454,,
0.66,0.650202574,,0.014844585,,
0.83,0.830226048,,0.000272347,,
1.14,1.150409092,,0.009130782,,
0.02,0.020283266,,0.014163285,,
0.04,0.040468309,,0.011707722,,
0.03,0.030410629,,0.01368763,,
0.08,0.07025291,,0.12183863,,
0.1,0.10019896,,0.001989598,,
0.37,0.370348327,,0.000941426,,
0.01,0.010108013,,0.010801322,,
0.09,0.080097583,,0.110026857,,
0.09,0.09047666,,0.005296223,,
0.9,0.900150788,,0.000167543,,
0.06,0.060238638,,0.0039773,,
0.03,0.020425646,,0.319145135,,
0.02,0.020238193,,0.011909647,,
0.02,0.020395284,,0.019764185,,
0.01,0.010324096,,0.032409628,,
1.6,1.590325091,,0.006046818,,
1.07,1.060186575,,0.009171426,,
0.02,0.0203593,,0.017965012,,
0.6,0.590381526,,0.016030791,,
0.04,0.040104478,,0.002611944,,
0.17,0.170236966,,0.00139392,,
0.09,0.090469548,,0.005217195,,
0.06,0.060232354,,0.003872568,,
0.06,0.060460856,,0.007680933,,
0.45,0.450284748,,0.000632774,,
0.1,0.100327902,,0.003279016,,
0.19,0.190292932,,0.001541745,,
0.04,0.040374047,,0.009351181,,
0.43,0.430406634,,0.00094566,,
0.2,0.200140561,,0.000702807,,
0.05,0.040301112,,0.193977753,,
0.02,0.020266008,,0.0133004,,
0.04,0.040328594,,0.00821485,,
0.01,0.010213461,,0.021346133,,
0.04,0.030439387,,0.239015335,,
0.26,0.260280916,,0.001080447,,
0.35,0.350360109,,0.001028883,,
0.46,0.460373908,,0.000812843,,
0.32,0.330245084,,0.032015888,,
0.14,0.150213313,,0.072952234,,
0.08,0.080178795,,0.002234932,,
0.76,0.760187183,,0.000246293,,
0.16,0.16026762,,0.001672624,,
1.88,1.880126113,,6.71E-05,,
0.14,0.150345699,,0.073897849,,
0.01,0.01034468,,0.034468049,,
0.03,0.030281531,,0.009384375,,
0.07,0.060204857,,0.13993061,,
0.68,0.680278036,,0.000408877,,
0.46,0.460084748,,0.000184235,,
0.13,0.130107424,,0.000826341,,
0.2,0.200057529,,0.000287643,,
1.89,1.890115708,,6.12E-05,,
0.08,0.080291981,,0.003649768,,
0.81,0.800178624,,0.012125156,,
0.15,0.150283557,,0.00189038,,
3.19,3.189975084,,7.81E-06,,
0.11,0.110353547,,0.003214065,,
1.43,1.430267221,,0.000186868,,
1.97,1.970230829,,0.000117172,,
0.23,0.230367494,,0.001597802,,
0.27,0.260294385,,0.035946721,,
1.71,1.71012462,,7.29E-05,,
0.62,0.610262465,,0.015705701,,
0.5,0.500255768,,0.000511536,,
0.02,0.020256432,,0.012821615,,
0.54,0.540226789,,0.000419979,,
0.09,0.100236496,,0.113738842,,
3.08,3.089922293,,0.003221524,,
0.19,0.190280887,,0.00147835,,
0.02,0.020271712,,0.01358558,,
0.05,0.050306818,,0.006136356,,
0.04,0.040260247,,0.006506183,,
0.2,0.200276768,,0.001383838,,
0.01,0.010142556,,0.014255591,,
0.18,0.180488444,,0.002713577,,
0.08,0.080179155,,0.002239442,,
1.97,1.970408567,,0.000207395,,
0.51,0.500214466,,0.019187321,,
0.03,0.030389727,,0.012990903,,
0.23,0.240234492,,0.044497793,,
0.52,0.520384212,,0.000738869,,
0.02,0.030313735,,0.515686737,,
0.21,0.210272062,,0.001295536,,
0.04,0.040316103,,0.007902573,,
2.35,2.350323901,,0.00013783,,
0.11,0.120266198,,0.093329071,,
0.07,0.060351703,,0.137832813,,
0.07,0.070187259,,0.002675135,,
0.14,0.140225564,,0.00161117,,
0.05,0.050480898,,0.009617954,,
0.04,0.040401276,,0.0100319,,
1.33,1.340256331,,0.007711527,,
0.17,0.170317631,,0.001868417,,
0.16,0.160493544,,0.003084649,,
0.08,0.080500765,,0.006259556,,
0.5,0.490247008,,0.019505984,,
0.93,0.93021837,,0.000234806,,
0.03,0.030219376,,0.007312532,,
0.09,0.090275042,,0.003056027,,
0.39,0.39047027,,0.001205821,,
0.06,0.060335363,,0.005589384,,
0.24,0.240417924,,0.001741351,,
0.46,0.470186656,,0.022144904,,
0.03,0.020275248,,0.324158387,,
0.04,0.040327282,,0.008182043,,
0.11,0.110204848,,0.001862251,,
0.08,0.080280023,,0.003500287,,
0.69,0.690174082,,0.000252292,,
0.08,0.080240113,,0.003001416,,
0.04,0.040216576,,0.005414393,,
0.03,0.03026189,,0.008729673,,
0.09,0.090443947,,0.004932743,,
0.05,0.05028846,,0.005769206,,
0.46,0.450293597,,0.021100877,,
0.02,0.020485682,,0.0242841,,
0.12,0.120414425,,0.00345354,,
1.67,1.67017818,,0.000106694,,
0.25,0.250497581,,0.001990323,,
0.23,0.220248304,,0.042398678,,
0.21,0.220189181,,0.048519908,,
0.23,0.240362854,,0.045055889,,
0.04,0.04036903,,0.009225755,,
0.06,0.060482211,,0.008036852,,
0.93,0.940345685,,0.011124393,,
0.2,0.210253244,,0.05126622,,
3.63,3.630031228,,8.60E-06,,
0.2,0.210271923,,0.051359615,,
0.07,0.07007826,,0.001118006,,
0.41,0.410251732,,0.000613981,,
0.09,0.090022969,,0.000255209,,
0.38,0.380425944,,0.001120905,,
0.02,0.020365458,,0.018272917,,
0.54,0.540435291,,0.000806095,,
0.05,0.040497894,,0.190042119,,
0.61,0.61012402,,0.000203311,,
0.04,0.05030383,,0.257595758,,
0.34,0.34025353,,0.000745677,,
0.3,0.30038305,,0.001276835,,
0.72,0.720451008,,0.0006264,,
0.16,0.15030627,,0.060585811,,
0.1,0.100154578,,0.001545777,,
0.17,0.170366846,,0.002157918,,
0.07,0.080399752,,0.148567881,,
0.04,0.04036658,,0.009164509,,
0.34,0.330238643,,0.028709873,,
0.07,0.070162369,,0.002319561,,
0.05,0.050278348,,0.005566955,,
0.39,0.390198846,,0.000509861,,
0.17,0.170145481,,0.000855773,,
2.9,2.89982227,,6.13E-05,,
0.28,0.29018742,,0.036383644,,
0.42,0.420265751,,0.00063274,,
1.44,1.430056979,,0.006904876,,
0.17,0.180503012,,0.061782426,,
0.49,0.490175862,,0.000358902,,
1.56,1.560161992,,0.000103841,,
0.23,0.230158442,,0.000688878,,
0.03,0.030212811,,0.007093698,,
4.42,4.419840593,,3.61E-05,,
0.11,0.120403622,,0.094578386,,
0.04,0.040194462,,0.004861546,,
0.14,0.140452868,,0.003234771,,
1.74,1.740123603,,7.10E-05,,
0.06,0.060059986,,0.000999763,,
0.01,0.010400804,,0.040080449,,
0.56,0.550218948,,0.017466164,,
0.24,0.240221873,,0.00092447,,
0.02,0.020336178,,0.016808908,,
0.61,0.600335165,,0.015843992,,
0.19,0.180403345,,0.050508713,,
0.09,0.100273968,,0.114155201,,
0.17,0.170225467,,0.001326274,,
0.04,0.050300112,,0.257502798,,
0.17,0.180145285,,0.059678145,,
0.24,0.240085354,,0.00035564,,
0.06,0.060316327,,0.005272111,,
0.72,0.720311689,,0.000432902,,
0.24,0.240395067,,0.001646114,,
0.07,0.07024897,,0.003556717,,
0.39,0.400387816,,0.026635426,,
1.95,1.950203467,,0.000104342,,
0.32,0.320112068,,0.000350213,,
0.07,0.070310141,,0.004430593,,
0.24,0.240298185,,0.001242436,,
0.04,0.030255592,,0.243610208,,
0.53,0.530100029,,0.000188734,,
0.2,0.200160186,,0.000800928,,
0.26,0.260547003,,0.002103859,,
0.02,0.010067414,,0.496629277,,
0.12,0.120106877,,0.000890645,,
0.25,0.250372066,,0.001488262,,
4.33,4.33000827,,1.91E-06,,
0.02,0.020189943,,0.009497141,,
1.1,1.110036041,,0.009123674,,
0.11,0.110231609,,0.002105535,,
0.1,0.100394936,,0.003949356,,
0.02,0.020431642,,0.021582079,,
0.08,0.080417976,,0.005224698,,
0.83,0.820191471,,0.011817504,,
0.07,0.08004208,,0.143458286,,
0.55,0.560201845,,0.018548809,,
,,,,,
,,,,,
,,,,,
,,Average Absolute Error = ,0.02803241,,
,,Accuracy = ,99.97196759,,
